,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.64,Teste,0,211599062.4583325
1,GLM_Tweedie_Valor_1.64,Teste,1,3846850808.064575
2,GLM_Tweedie_Valor_1.64,Teste,2,8240686653.639201
3,GLM_Tweedie_Valor_1.64,Teste,3,174301519.62004766
4,GLM_Tweedie_Valor_1.64,Teste,4,2784284925.6308136
5,GLM_Tweedie_Valor_1.64,Teste,5,10097897904.44561
6,GLM_Tweedie_Valor_1.64,Teste,6,163927322.7434321
7,GLM_Tweedie_Valor_1.64,Teste,7,54006233.656970546
8,GLM_Tweedie_Valor_1.64,Teste,8,274525439.8231687
9,GLM_Tweedie_Valor_1.64,Teste,9,223998296.48538044
10,GLM_Tweedie_Valor_1.64,Treino,0,126709821.73334877
11,GLM_Tweedie_Valor_1.64,Treino,1,4245708275.5103683
12,GLM_Tweedie_Valor_1.64,Treino,2,6966762041.792043
13,GLM_Tweedie_Valor_1.64,Treino,3,156114114.91954696
14,GLM_Tweedie_Valor_1.64,Treino,4,6387172469.456296
15,GLM_Tweedie_Valor_1.64,Treino,5,11917494725.949867
16,GLM_Tweedie_Valor_1.64,Treino,6,149434360.74211657
17,GLM_Tweedie_Valor_1.64,Treino,7,147692138.78850424
18,GLM_Tweedie_Valor_1.64,Treino,8,231904724.80376527
19,GLM_Tweedie_Valor_1.64,Treino,9,297601963.9047395
