,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.46,Teste,0,68400188.4403693
1,GLM_Tweedie_Valor_1.46,Teste,1,62972974.49207419
2,GLM_Tweedie_Valor_1.46,Teste,2,50823057.10315971
3,GLM_Tweedie_Valor_1.46,Teste,3,62597549.87077065
4,GLM_Tweedie_Valor_1.46,Teste,4,86641990.67643449
5,GLM_Tweedie_Valor_1.46,Teste,5,38621209.41661712
6,GLM_Tweedie_Valor_1.46,Teste,6,71619321.84074984
7,GLM_Tweedie_Valor_1.46,Teste,7,32734099.272027154
8,GLM_Tweedie_Valor_1.46,Teste,8,62961493.35617506
9,GLM_Tweedie_Valor_1.46,Teste,9,65576135.034321144
10,GLM_Tweedie_Valor_1.46,Treino,0,55262690.86259197
11,GLM_Tweedie_Valor_1.46,Treino,1,53375186.67004139
12,GLM_Tweedie_Valor_1.46,Treino,2,56508310.19638309
13,GLM_Tweedie_Valor_1.46,Treino,3,57935678.654140085
14,GLM_Tweedie_Valor_1.46,Treino,4,55352167.70845492
15,GLM_Tweedie_Valor_1.46,Treino,5,65168572.09732222
16,GLM_Tweedie_Valor_1.46,Treino,6,60302742.39653217
17,GLM_Tweedie_Valor_1.46,Treino,7,59941849.40482087
18,GLM_Tweedie_Valor_1.46,Treino,8,57994667.727024615
19,GLM_Tweedie_Valor_1.46,Treino,9,50435129.46011958
