,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.24,Teste,0,27539557.69438174
1,GLM_Tweedie_Valor_1.24,Teste,1,35041667.25443577
2,GLM_Tweedie_Valor_1.24,Teste,2,35603635.54259936
3,GLM_Tweedie_Valor_1.24,Teste,3,27609950.189180203
4,GLM_Tweedie_Valor_1.24,Teste,4,50744531.08878357
5,GLM_Tweedie_Valor_1.24,Teste,5,19847660.52401135
6,GLM_Tweedie_Valor_1.24,Teste,6,42177259.704898275
7,GLM_Tweedie_Valor_1.24,Teste,7,25132601.10278179
8,GLM_Tweedie_Valor_1.24,Teste,8,44010890.34585185
9,GLM_Tweedie_Valor_1.24,Teste,9,46339989.442123026
10,GLM_Tweedie_Valor_1.24,Treino,0,34625714.25662227
11,GLM_Tweedie_Valor_1.24,Treino,1,33732925.75501256
12,GLM_Tweedie_Valor_1.24,Treino,2,33000772.33614517
13,GLM_Tweedie_Valor_1.24,Treino,3,35127576.66070468
14,GLM_Tweedie_Valor_1.24,Treino,4,31217673.122134328
15,GLM_Tweedie_Valor_1.24,Treino,5,36486415.8168668
16,GLM_Tweedie_Valor_1.24,Treino,6,33898488.29372498
17,GLM_Tweedie_Valor_1.24,Treino,7,34722517.82123249
18,GLM_Tweedie_Valor_1.24,Treino,8,32506931.17060231
19,GLM_Tweedie_Valor_1.24,Treino,9,32610363.708773997
