,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.21,Teste,0,26182900.66270098
1,GLM_Tweedie_Valor_1.21,Teste,1,33444255.88370297
2,GLM_Tweedie_Valor_1.21,Teste,2,34888051.26518094
3,GLM_Tweedie_Valor_1.21,Teste,3,25983851.307411447
4,GLM_Tweedie_Valor_1.21,Teste,4,49458066.80185589
5,GLM_Tweedie_Valor_1.21,Teste,5,18979460.06786273
6,GLM_Tweedie_Valor_1.21,Teste,6,40228196.28676609
7,GLM_Tweedie_Valor_1.21,Teste,7,24687414.28366435
8,GLM_Tweedie_Valor_1.21,Teste,8,42232365.098079085
9,GLM_Tweedie_Valor_1.21,Teste,9,45081768.84833352
10,GLM_Tweedie_Valor_1.21,Treino,0,33441179.074460022
11,GLM_Tweedie_Valor_1.21,Treino,1,32575935.190972228
12,GLM_Tweedie_Valor_1.21,Treino,2,31813621.641116574
13,GLM_Tweedie_Valor_1.21,Treino,3,33925347.8129272
14,GLM_Tweedie_Valor_1.21,Treino,4,30163217.17685383
15,GLM_Tweedie_Valor_1.21,Treino,5,35063979.48425956
16,GLM_Tweedie_Valor_1.21,Treino,6,32633488.151172195
17,GLM_Tweedie_Valor_1.21,Treino,7,33458761.653301895
18,GLM_Tweedie_Valor_1.21,Treino,8,31459768.70835859
19,GLM_Tweedie_Valor_1.21,Treino,9,31485260.266947106
