,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.43,Teste,0,49147062.48692087
1,GLM_Tweedie_Valor_1.43,Teste,1,56281321.95807376
2,GLM_Tweedie_Valor_1.43,Teste,2,45101154.71737706
3,GLM_Tweedie_Valor_1.43,Teste,3,48657817.658064894
4,GLM_Tweedie_Valor_1.43,Teste,4,70843721.40941423
5,GLM_Tweedie_Valor_1.43,Teste,5,31331057.402668677
6,GLM_Tweedie_Valor_1.43,Teste,6,64602398.67349157
7,GLM_Tweedie_Valor_1.43,Teste,7,30142653.18737195
8,GLM_Tweedie_Valor_1.43,Teste,8,57604807.675242074
9,GLM_Tweedie_Valor_1.43,Teste,9,61224046.3696349
10,GLM_Tweedie_Valor_1.43,Treino,0,49024132.77829881
11,GLM_Tweedie_Valor_1.43,Treino,1,48815871.09068679
12,GLM_Tweedie_Valor_1.43,Treino,2,47996791.50757233
13,GLM_Tweedie_Valor_1.43,Treino,3,50337036.995695874
14,GLM_Tweedie_Valor_1.43,Treino,4,45419727.92430659
15,GLM_Tweedie_Valor_1.43,Treino,5,55296079.55498407
16,GLM_Tweedie_Valor_1.43,Treino,6,50736666.871814586
17,GLM_Tweedie_Valor_1.43,Treino,7,50280635.59991401
18,GLM_Tweedie_Valor_1.43,Treino,8,47410119.56994862
19,GLM_Tweedie_Valor_1.43,Treino,9,46407490.19204042
