,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.19,Teste,0,25427308.127199724
1,GLM_Tweedie_Valor_1.19,Teste,1,32520167.736954805
2,GLM_Tweedie_Valor_1.19,Teste,2,34479109.74272923
3,GLM_Tweedie_Valor_1.19,Teste,3,25043815.910356518
4,GLM_Tweedie_Valor_1.19,Teste,4,48723242.54434688
5,GLM_Tweedie_Valor_1.19,Teste,5,18475831.720455274
6,GLM_Tweedie_Valor_1.19,Teste,6,39077643.45662261
7,GLM_Tweedie_Valor_1.19,Teste,7,24421913.554821447
8,GLM_Tweedie_Valor_1.19,Teste,8,41152764.012826495
9,GLM_Tweedie_Valor_1.19,Teste,9,44333568.85086359
10,GLM_Tweedie_Valor_1.19,Treino,0,32746167.523557127
11,GLM_Tweedie_Valor_1.19,Treino,1,31904285.290375143
12,GLM_Tweedie_Valor_1.19,Treino,2,31126347.837250937
13,GLM_Tweedie_Valor_1.19,Treino,3,33222679.099150315
14,GLM_Tweedie_Valor_1.19,Treino,4,29550934.134923216
15,GLM_Tweedie_Valor_1.19,Treino,5,34241168.976617
16,GLM_Tweedie_Valor_1.19,Treino,6,31904154.336174328
17,GLM_Tweedie_Valor_1.19,Treino,7,32724723.495497443
18,GLM_Tweedie_Valor_1.19,Treino,8,30855760.686787583
19,GLM_Tweedie_Valor_1.19,Treino,9,30826881.89518494
