,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.4,Teste,0,43222901.46288504
1,GLM_Tweedie_Valor_1.4,Teste,1,50930066.37533292
2,GLM_Tweedie_Valor_1.4,Teste,2,43109817.47929923
3,GLM_Tweedie_Valor_1.4,Teste,3,43471259.34680014
4,GLM_Tweedie_Valor_1.4,Teste,4,64193972.174750954
5,GLM_Tweedie_Valor_1.4,Teste,5,28421601.946193054
6,GLM_Tweedie_Valor_1.4,Teste,6,59738116.45434266
7,GLM_Tweedie_Valor_1.4,Teste,7,29089421.067355976
8,GLM_Tweedie_Valor_1.4,Teste,8,57955929.22089099
9,GLM_Tweedie_Valor_1.4,Teste,9,57646168.31825884
10,GLM_Tweedie_Valor_1.4,Treino,0,45627403.81908125
11,GLM_Tweedie_Valor_1.4,Treino,1,45069597.32540456
12,GLM_Tweedie_Valor_1.4,Treino,2,44670871.38510484
13,GLM_Tweedie_Valor_1.4,Treino,3,46586216.20571597
14,GLM_Tweedie_Valor_1.4,Treino,4,41495482.55231161
15,GLM_Tweedie_Valor_1.4,Treino,5,50620727.86151691
16,GLM_Tweedie_Valor_1.4,Treino,6,46645419.315383315
17,GLM_Tweedie_Valor_1.4,Treino,7,47058927.34113331
18,GLM_Tweedie_Valor_1.4,Treino,8,43107926.87772746
19,GLM_Tweedie_Valor_1.4,Treino,9,43080707.16798499
