,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.28,Teste,0,29878235.146081947
1,GLM_Tweedie_Valor_1.28,Teste,1,37654900.76902744
2,GLM_Tweedie_Valor_1.28,Teste,2,36795878.11335189
3,GLM_Tweedie_Valor_1.28,Teste,3,30266702.555008568
4,GLM_Tweedie_Valor_1.28,Teste,4,52888271.64711485
5,GLM_Tweedie_Valor_1.28,Teste,5,21264342.545445733
6,GLM_Tweedie_Valor_1.28,Teste,6,45273611.50257786
7,GLM_Tweedie_Valor_1.28,Teste,7,25833140.81132431
8,GLM_Tweedie_Valor_1.28,Teste,8,46721092.28151645
9,GLM_Tweedie_Valor_1.28,Teste,9,48326391.97070279
10,GLM_Tweedie_Valor_1.28,Treino,0,36524124.09943394
11,GLM_Tweedie_Valor_1.28,Treino,1,35618044.44806865
12,GLM_Tweedie_Valor_1.28,Treino,2,34940076.77189894
13,GLM_Tweedie_Valor_1.28,Treino,3,37067613.70979309
14,GLM_Tweedie_Valor_1.28,Treino,4,32934390.316602126
15,GLM_Tweedie_Valor_1.28,Treino,5,38814421.200080305
16,GLM_Tweedie_Valor_1.28,Treino,6,35979240.51527502
17,GLM_Tweedie_Valor_1.28,Treino,7,36779434.56398377
18,GLM_Tweedie_Valor_1.28,Treino,8,34229917.92969635
19,GLM_Tweedie_Valor_1.28,Treino,9,34418977.197574966
