,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.13,Teste,0,23701704.6430379
1,GLM_Tweedie_Valor_1.13,Teste,1,30287060.612049278
2,GLM_Tweedie_Valor_1.13,Teste,2,33505378.493132573
3,GLM_Tweedie_Valor_1.13,Teste,3,22777398.442640286
4,GLM_Tweedie_Valor_1.13,Teste,4,46975862.36544865
5,GLM_Tweedie_Valor_1.13,Teste,5,17249823.584143933
6,GLM_Tweedie_Valor_1.13,Teste,6,36209194.670718014
7,GLM_Tweedie_Valor_1.13,Teste,7,23744337.460417375
8,GLM_Tweedie_Valor_1.13,Teste,8,38351169.984522834
9,GLM_Tweedie_Valor_1.13,Teste,9,42437196.558024466
10,GLM_Tweedie_Valor_1.13,Treino,0,31029107.868600413
11,GLM_Tweedie_Valor_1.13,Treino,1,30267595.576601095
12,GLM_Tweedie_Valor_1.13,Treino,2,29461520.525475916
13,GLM_Tweedie_Valor_1.13,Treino,3,31493639.284159485
14,GLM_Tweedie_Valor_1.13,Treino,4,28059658.004763164
15,GLM_Tweedie_Valor_1.13,Treino,5,32249204.372608617
16,GLM_Tweedie_Valor_1.13,Treino,6,30145627.76960687
17,GLM_Tweedie_Valor_1.13,Treino,7,30935537.25698958
18,GLM_Tweedie_Valor_1.13,Treino,8,29396712.49696683
19,GLM_Tweedie_Valor_1.13,Treino,9,29207569.673815418
