,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.06,Teste,0,22400418.816363692
1,GLM_Tweedie_Valor_1.06,Teste,1,28452559.921359055
2,GLM_Tweedie_Valor_1.06,Teste,2,32712004.77069187
3,GLM_Tweedie_Valor_1.06,Teste,3,20916644.121274225
4,GLM_Tweedie_Valor_1.06,Teste,4,45557356.29553555
5,GLM_Tweedie_Valor_1.06,Teste,5,16218078.404380318
6,GLM_Tweedie_Valor_1.06,Teste,6,33713066.961392924
7,GLM_Tweedie_Valor_1.06,Teste,7,23118437.906635646
8,GLM_Tweedie_Valor_1.06,Teste,8,35760932.33726089
9,GLM_Tweedie_Valor_1.06,Teste,9,40723031.046868056
10,GLM_Tweedie_Valor_1.06,Treino,0,29556030.499634523
11,GLM_Tweedie_Valor_1.06,Treino,1,28885833.38768002
12,GLM_Tweedie_Valor_1.06,Treino,2,28076003.507431123
13,GLM_Tweedie_Valor_1.06,Treino,3,30014099.759477735
14,GLM_Tweedie_Valor_1.06,Treino,4,26805920.605437998
15,GLM_Tweedie_Valor_1.06,Treino,5,30591447.25246788
16,GLM_Tweedie_Valor_1.06,Treino,6,28687879.68242888
17,GLM_Tweedie_Valor_1.06,Treino,7,29426255.098143157
18,GLM_Tweedie_Valor_1.06,Treino,8,28180271.27830705
19,GLM_Tweedie_Valor_1.06,Treino,9,27828534.29152281
