,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.03,Teste,0,21999809.002635185
1,GLM_Tweedie_Valor_1.03,Teste,1,27856700.24325676
2,GLM_Tweedie_Valor_1.03,Teste,2,32449756.300296806
3,GLM_Tweedie_Valor_1.03,Teste,3,20306511.116070386
4,GLM_Tweedie_Valor_1.03,Teste,4,45091163.63164569
5,GLM_Tweedie_Valor_1.03,Teste,5,15871069.348888524
6,GLM_Tweedie_Valor_1.03,Teste,6,32854793.715527423
7,GLM_Tweedie_Valor_1.03,Teste,7,22887850.98174515
8,GLM_Tweedie_Valor_1.03,Teste,8,34830861.07208762
9,GLM_Tweedie_Valor_1.03,Teste,9,40111232.07894367
10,GLM_Tweedie_Valor_1.03,Treino,0,29054460.19483589
11,GLM_Tweedie_Valor_1.03,Treino,1,28418290.66988929
12,GLM_Tweedie_Valor_1.03,Treino,2,27614426.89585113
13,GLM_Tweedie_Valor_1.03,Treino,3,29509748.029731777
14,GLM_Tweedie_Valor_1.03,Treino,4,26385102.836701714
15,GLM_Tweedie_Valor_1.03,Treino,5,30038906.91674075
16,GLM_Tweedie_Valor_1.03,Treino,6,28202364.607893486
17,GLM_Tweedie_Valor_1.03,Treino,7,28915685.35223106
18,GLM_Tweedie_Valor_1.03,Treino,8,27772241.156509627
19,GLM_Tweedie_Valor_1.03,Treino,9,27361638.249206226
