,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.63,Teste,0,170380868.40184438
1,GLM_Tweedie_Valor_1.63,Teste,1,177624989.74415222
2,GLM_Tweedie_Valor_1.63,Teste,2,108657774.75357172
3,GLM_Tweedie_Valor_1.63,Teste,3,118201996.97143342
4,GLM_Tweedie_Valor_1.63,Teste,4,418362146784.69574
5,GLM_Tweedie_Valor_1.63,Teste,5,92057193.08293632
6,GLM_Tweedie_Valor_1.63,Teste,6,619175831.4542087
7,GLM_Tweedie_Valor_1.63,Teste,7,50857916.3417307
8,GLM_Tweedie_Valor_1.63,Teste,8,112385580.88889392
9,GLM_Tweedie_Valor_1.63,Teste,9,199568986.86179888
10,GLM_Tweedie_Valor_1.63,Treino,0,113805151.38481845
11,GLM_Tweedie_Valor_1.63,Treino,1,127079076.34530964
12,GLM_Tweedie_Valor_1.63,Treino,2,129003356.72903405
13,GLM_Tweedie_Valor_1.63,Treino,3,113942836.76130001
14,GLM_Tweedie_Valor_1.63,Treino,4,2960645403519.983
15,GLM_Tweedie_Valor_1.63,Treino,5,158097451.6412141
16,GLM_Tweedie_Valor_1.63,Treino,6,997888999.0706273
17,GLM_Tweedie_Valor_1.63,Treino,7,132824216.0380444
18,GLM_Tweedie_Valor_1.63,Treino,8,125736641.76746078
19,GLM_Tweedie_Valor_1.63,Treino,9,255571767.5506942
