,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.27,Teste,0,29227242.086582042
1,GLM_Tweedie_Valor_1.27,Teste,1,36942286.867287956
2,GLM_Tweedie_Valor_1.27,Teste,2,36468324.27848727
3,GLM_Tweedie_Valor_1.27,Teste,3,29543125.916268174
4,GLM_Tweedie_Valor_1.27,Teste,4,52299355.60978174
5,GLM_Tweedie_Valor_1.27,Teste,5,20878339.580237333
6,GLM_Tweedie_Valor_1.27,Teste,6,44439560.13035953
7,GLM_Tweedie_Valor_1.27,Teste,7,25644953.19426866
8,GLM_Tweedie_Valor_1.27,Teste,8,46003903.7409351
9,GLM_Tweedie_Valor_1.27,Teste,9,47792123.2174341
10,GLM_Tweedie_Valor_1.27,Treino,0,36010869.20036436
11,GLM_Tweedie_Valor_1.27,Treino,1,35104791.25266764
12,GLM_Tweedie_Valor_1.27,Treino,2,34411676.11273601
13,GLM_Tweedie_Valor_1.27,Treino,3,36541452.13076837
14,GLM_Tweedie_Valor_1.27,Treino,4,32467172.25541473
15,GLM_Tweedie_Valor_1.27,Treino,5,38179492.9911798
16,GLM_Tweedie_Valor_1.27,Treino,6,35410573.8137686
17,GLM_Tweedie_Valor_1.27,Treino,7,36219662.91116961
18,GLM_Tweedie_Valor_1.27,Treino,8,33758849.92547318
19,GLM_Tweedie_Valor_1.27,Treino,9,33929531.60506251
