,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.55,Teste,0,335682850.4758283
1,GLM_Tweedie_Valor_1.55,Teste,1,175249090.9149044
2,GLM_Tweedie_Valor_1.55,Teste,2,118139332.18577603
3,GLM_Tweedie_Valor_1.55,Teste,3,211675966.98378164
4,GLM_Tweedie_Valor_1.55,Teste,4,249421778.68609205
5,GLM_Tweedie_Valor_1.55,Teste,5,128274855.21328032
6,GLM_Tweedie_Valor_1.55,Teste,6,146444316.8246611
7,GLM_Tweedie_Valor_1.55,Teste,7,58320485.998901084
8,GLM_Tweedie_Valor_1.55,Teste,8,104748023.81767984
9,GLM_Tweedie_Valor_1.55,Teste,9,93973589.94277868
10,GLM_Tweedie_Valor_1.55,Treino,0,130405793.4647292
11,GLM_Tweedie_Valor_1.55,Treino,1,135156797.12665126
12,GLM_Tweedie_Valor_1.55,Treino,2,153029003.1713173
13,GLM_Tweedie_Valor_1.55,Treino,3,149503795.40411282
14,GLM_Tweedie_Valor_1.55,Treino,4,157770066.1929503
15,GLM_Tweedie_Valor_1.55,Treino,5,183781226.68052566
16,GLM_Tweedie_Valor_1.55,Treino,6,171913729.6194274
17,GLM_Tweedie_Valor_1.55,Treino,7,165268278.37940532
18,GLM_Tweedie_Valor_1.55,Treino,8,161998683.5884059
19,GLM_Tweedie_Valor_1.55,Treino,9,86437603.03707676
