,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.04,Teste,0,22125024.444021903
1,GLM_Tweedie_Valor_1.04,Teste,1,28044461.0164108
2,GLM_Tweedie_Valor_1.04,Teste,2,32533012.64683598
3,GLM_Tweedie_Valor_1.04,Teste,3,20499514.813124236
4,GLM_Tweedie_Valor_1.04,Teste,4,45238894.9657154
5,GLM_Tweedie_Valor_1.04,Teste,5,15981439.18220608
6,GLM_Tweedie_Valor_1.04,Teste,6,33128881.35398566
7,GLM_Tweedie_Valor_1.04,Teste,7,22962726.427861486
8,GLM_Tweedie_Valor_1.04,Teste,8,35130287.43467142
9,GLM_Tweedie_Valor_1.04,Teste,9,40308168.951322645
10,GLM_Tweedie_Valor_1.04,Treino,0,29214365.535272922
11,GLM_Tweedie_Valor_1.04,Treino,1,28567274.54199425
12,GLM_Tweedie_Valor_1.04,Treino,2,27760986.261184454
13,GLM_Tweedie_Valor_1.04,Treino,3,29670629.14782127
14,GLM_Tweedie_Valor_1.04,Treino,4,26518878.095746074
15,GLM_Tweedie_Valor_1.04,Treino,5,30214367.496927783
16,GLM_Tweedie_Valor_1.04,Treino,6,28356548.879794966
17,GLM_Tweedie_Valor_1.04,Treino,7,29078439.950747818
18,GLM_Tweedie_Valor_1.04,Treino,8,27902045.552453462
19,GLM_Tweedie_Valor_1.04,Treino,9,27510316.736339618
