,Nome,Tipo,Iteracao,MSE
0,GLM_Tweedie_Valor_1.01,Teste,0,21771483.202318866
1,GLM_Tweedie_Valor_1.01,Teste,1,27511234.93476628
2,GLM_Tweedie_Valor_1.01,Teste,2,32294280.10946581
3,GLM_Tweedie_Valor_1.01,Teste,3,19948651.616617043
4,GLM_Tweedie_Valor_1.01,Teste,4,44816293.43812538
5,GLM_Tweedie_Valor_1.01,Teste,5,15664792.281262057
6,GLM_Tweedie_Valor_1.01,Teste,6,32339595.019268304
7,GLM_Tweedie_Valor_1.01,Teste,7,22743241.402796634
8,GLM_Tweedie_Valor_1.01,Teste,8,34261688.384667836
9,GLM_Tweedie_Valor_1.01,Teste,9,39736697.20813311
10,GLM_Tweedie_Valor_1.01,Treino,0,28754539.91981024
11,GLM_Tweedie_Valor_1.01,Treino,1,28138895.79294099
12,GLM_Tweedie_Valor_1.01,Treino,2,27341073.805728715
13,GLM_Tweedie_Valor_1.01,Treino,3,29207687.459597763
14,GLM_Tweedie_Valor_1.01,Treino,4,26135298.62564046
15,GLM_Tweedie_Valor_1.01,Treino,5,29711619.183446523
16,GLM_Tweedie_Valor_1.01,Treino,6,27914726.548535407
17,GLM_Tweedie_Valor_1.01,Treino,7,28610037.44406123
18,GLM_Tweedie_Valor_1.01,Treino,8,27529393.6678495
19,GLM_Tweedie_Valor_1.01,Treino,9,27083271.879058395
