,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_100_0.7,Teste,0,525,3,193,1
1,RBF_100_0.7,Teste,1,531,1,187,2
2,RBF_100_0.7,Teste,2,523,0,197,1
3,RBF_100_0.7,Teste,3,524,2,193,2
4,RBF_100_0.7,Teste,4,523,0,197,1
5,RBF_100_0.7,Teste,5,533,0,185,3
6,RBF_100_0.7,Teste,6,533,0,185,3
7,RBF_100_0.7,Teste,7,549,0,170,2
8,RBF_100_0.7,Teste,8,521,1,199,0
9,RBF_100_0.7,Teste,9,519,0,202,0
10,RBF_100_0.7,Treino,0,4759,1,1715,14
11,RBF_100_0.7,Treino,1,4752,4,1718,16
12,RBF_100_0.7,Treino,2,4759,6,1713,12
13,RBF_100_0.7,Treino,3,4758,4,1711,17
14,RBF_100_0.7,Treino,4,4765,0,1712,13
15,RBF_100_0.7,Treino,5,4750,5,1725,10
16,RBF_100_0.7,Treino,6,4751,4,1722,13
17,RBF_100_0.7,Treino,7,4734,5,1734,17
18,RBF_100_0.7,Treino,8,4762,4,1712,12
19,RBF_100_0.7,Treino,9,4765,4,1704,17
