,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_80_0.6,Teste,0,526,2,194,0
1,RBF_80_0.6,Teste,1,532,0,188,1
2,RBF_80_0.6,Teste,2,523,0,197,1
3,RBF_80_0.6,Teste,3,525,1,193,2
4,RBF_80_0.6,Teste,4,522,1,196,2
5,RBF_80_0.6,Teste,5,533,0,186,2
6,RBF_80_0.6,Teste,6,533,0,187,1
7,RBF_80_0.6,Teste,7,548,1,169,3
8,RBF_80_0.6,Teste,8,521,1,197,2
9,RBF_80_0.6,Teste,9,519,0,201,1
10,RBF_80_0.6,Treino,0,4756,4,1714,15
11,RBF_80_0.6,Treino,1,4751,5,1718,16
12,RBF_80_0.6,Treino,2,4756,9,1707,18
13,RBF_80_0.6,Treino,3,4758,4,1710,18
14,RBF_80_0.6,Treino,4,4761,4,1707,18
15,RBF_80_0.6,Treino,5,4750,5,1715,20
16,RBF_80_0.6,Treino,6,4750,5,1717,18
17,RBF_80_0.6,Treino,7,4735,4,1738,13
18,RBF_80_0.6,Treino,8,4758,8,1695,29
19,RBF_80_0.6,Treino,9,4764,5,1701,20
