,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_40_0.6,Teste,0,528,0,193,1
1,RBF_40_0.6,Teste,1,532,0,189,0
2,RBF_40_0.6,Teste,2,523,0,197,1
3,RBF_40_0.6,Teste,3,525,1,194,1
4,RBF_40_0.6,Teste,4,522,1,198,0
5,RBF_40_0.6,Teste,5,533,0,188,0
6,RBF_40_0.6,Teste,6,533,0,187,1
7,RBF_40_0.6,Teste,7,549,0,171,1
8,RBF_40_0.6,Teste,8,522,0,198,1
9,RBF_40_0.6,Teste,9,519,0,202,0
10,RBF_40_0.6,Treino,0,4756,4,1718,11
11,RBF_40_0.6,Treino,1,4751,5,1725,9
12,RBF_40_0.6,Treino,2,4764,1,1717,8
13,RBF_40_0.6,Treino,3,4756,6,1717,11
14,RBF_40_0.6,Treino,4,4762,3,1714,11
15,RBF_40_0.6,Treino,5,4754,1,1726,9
16,RBF_40_0.6,Treino,6,4754,1,1724,11
17,RBF_40_0.6,Treino,7,4738,1,1742,9
18,RBF_40_0.6,Treino,8,4766,0,1716,8
19,RBF_40_0.6,Treino,9,4769,0,1710,11
