,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_150_0.6,Teste,0,524,4,193,1
1,RBF_150_0.6,Teste,1,528,4,184,5
2,RBF_150_0.6,Teste,2,517,6,196,2
3,RBF_150_0.6,Teste,3,521,5,195,0
4,RBF_150_0.6,Teste,4,517,6,196,2
5,RBF_150_0.6,Teste,5,525,8,186,2
6,RBF_150_0.6,Teste,6,533,0,187,1
7,RBF_150_0.6,Teste,7,548,1,170,2
8,RBF_150_0.6,Teste,8,521,1,197,2
9,RBF_150_0.6,Teste,9,516,3,201,1
10,RBF_150_0.6,Treino,0,4756,4,1707,22
11,RBF_150_0.6,Treino,1,4735,21,1708,26
12,RBF_150_0.6,Treino,2,4736,29,1690,35
13,RBF_150_0.6,Treino,3,4749,13,1691,37
14,RBF_150_0.6,Treino,4,4739,26,1693,32
15,RBF_150_0.6,Treino,5,4673,82,1696,39
16,RBF_150_0.6,Treino,6,4745,10,1712,23
17,RBF_150_0.6,Treino,7,4727,12,1720,31
18,RBF_150_0.6,Treino,8,4760,6,1687,37
19,RBF_150_0.6,Treino,9,4758,11,1681,40
