,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_200_0.3,Teste,0,472,56,160,34
1,RBF_200_0.3,Teste,1,463,69,154,35
2,RBF_200_0.3,Teste,2,462,61,165,33
3,RBF_200_0.3,Teste,3,458,68,169,26
4,RBF_200_0.3,Teste,4,467,56,163,35
5,RBF_200_0.3,Teste,5,470,63,164,24
6,RBF_200_0.3,Teste,6,482,51,160,28
7,RBF_200_0.3,Teste,7,480,69,140,32
8,RBF_200_0.3,Teste,8,462,60,175,24
9,RBF_200_0.3,Teste,9,457,62,169,33
10,RBF_200_0.3,Treino,0,4224,536,1345,384
11,RBF_200_0.3,Treino,1,4113,643,1339,395
12,RBF_200_0.3,Treino,2,4188,577,1355,370
13,RBF_200_0.3,Treino,3,4176,586,1330,398
14,RBF_200_0.3,Treino,4,4263,502,1359,366
15,RBF_200_0.3,Treino,5,4238,517,1382,353
16,RBF_200_0.3,Treino,6,4257,498,1400,335
17,RBF_200_0.3,Treino,7,4123,616,1357,394
18,RBF_200_0.3,Treino,8,4228,538,1343,381
19,RBF_200_0.3,Treino,9,4241,528,1365,356
