,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_200_0.7,Teste,0,524,4,193,1
1,RBF_200_0.7,Teste,1,529,3,185,4
2,RBF_200_0.7,Teste,2,522,1,197,1
3,RBF_200_0.7,Teste,3,522,4,194,1
4,RBF_200_0.7,Teste,4,522,1,197,1
5,RBF_200_0.7,Teste,5,532,1,187,1
6,RBF_200_0.7,Teste,6,533,0,186,2
7,RBF_200_0.7,Teste,7,549,0,172,0
8,RBF_200_0.7,Teste,8,521,1,199,0
9,RBF_200_0.7,Teste,9,517,2,201,1
10,RBF_200_0.7,Treino,0,4760,0,1705,24
11,RBF_200_0.7,Treino,1,4743,13,1699,35
12,RBF_200_0.7,Treino,2,4754,11,1706,19
13,RBF_200_0.7,Treino,3,4760,2,1703,25
14,RBF_200_0.7,Treino,4,4760,5,1696,29
15,RBF_200_0.7,Treino,5,4753,2,1716,19
16,RBF_200_0.7,Treino,6,4750,5,1721,14
17,RBF_200_0.7,Treino,7,4732,7,1736,15
18,RBF_200_0.7,Treino,8,4761,5,1700,24
19,RBF_200_0.7,Treino,9,4766,3,1694,27
