,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_200_0.5,Teste,0,518,10,189,5
1,RBF_200_0.5,Teste,1,526,6,181,8
2,RBF_200_0.5,Teste,2,514,9,196,2
3,RBF_200_0.5,Teste,3,514,12,193,2
4,RBF_200_0.5,Teste,4,517,6,194,4
5,RBF_200_0.5,Teste,5,521,12,185,3
6,RBF_200_0.5,Teste,6,531,2,184,4
7,RBF_200_0.5,Teste,7,541,8,169,3
8,RBF_200_0.5,Teste,8,516,6,194,5
9,RBF_200_0.5,Teste,9,508,11,196,6
10,RBF_200_0.5,Treino,0,4721,39,1658,71
11,RBF_200_0.5,Treino,1,4698,58,1656,78
12,RBF_200_0.5,Treino,2,4717,48,1651,74
13,RBF_200_0.5,Treino,3,4722,40,1655,73
14,RBF_200_0.5,Treino,4,4716,49,1660,65
15,RBF_200_0.5,Treino,5,4701,54,1658,77
16,RBF_200_0.5,Treino,6,4721,34,1689,46
17,RBF_200_0.5,Treino,7,4704,35,1691,60
18,RBF_200_0.5,Treino,8,4716,50,1643,81
19,RBF_200_0.5,Treino,9,4738,31,1648,73
