,Nome,Tipo,Iteracao,True_Negative,False_Positive,False_Negative,True_Positive
0,RBF_550_0.27,Teste,0,1012,48,353,30
1,RBF_550_0.27,Teste,1,1013,36,379,14
2,RBF_550_0.27,Teste,2,977,79,348,38
3,RBF_550_0.27,Teste,3,158,924,22,338
4,RBF_550_0.27,Teste,4,1016,25,393,8
5,RBF_550_0.27,Treino,0,3926,302,1197,343
6,RBF_550_0.27,Treino,1,4018,221,1259,271
7,RBF_550_0.27,Treino,2,3769,463,1124,413
8,RBF_550_0.27,Treino,3,1231,2975,197,1366
9,RBF_550_0.27,Treino,4,4024,223,1238,284
